,Facebook,OP_WithRank,OP_With_OUT_Rank
74590,5.28320372874,5.30354608916,5.02935956684
59272,3.61091791264,3.8103324737,5.08984926093
13348,8.32263709695,7.23133061727,5.11453569378
37066,4.67282883446,4.50229692014,3.54291916012
78071,2.3978952728,1.79001809795,3.09908364281
11867,2.94443897917,2.47442244364,3.07816526428
57727,3.73766961828,3.24485743785,4.93639957911
4864,6.58202513889,5.60088464499,4.95893662521
71858,7.58426481839,7.98513354774,4.9411865512
50269,1.60943791243,2.61659121978,3.06801710722
73722,4.98360662171,4.86965858079,4.90986397123
21561,7.18992217075,6.58800237596,4.9653519832
18357,4.94164242261,4.94951682329,3.10075914069
52494,3.13549421593,3.8090517643,3.08626136339
24222,5.43372200355,5.01069775694,4.95012490239
37634,5.91620206261,5.47527491084,4.9853214425
64019,3.68887945411,4.29187606062,3.1316478457
29036,5.96100533962,4.91428421282,5.01009564415
4144,3.93182563272,3.9835750887,4.92589319081
30925,1.09861228867,2.69487702215,3.11497867225
75728,2.63905732962,4.0860692127,3.02471828389
88124,2.77258872224,3.91128339267,3.99717436595
20712,4.27666611902,4.16067369938,3.08276389725
12310,1.60943791243,1.5993097688,3.06801997274
54288,6.66057514984,6.22956497843,5.00531553256
16223,3.55534806149,3.04770693681,3.49504878384
78897,3.25809653802,4.33257809136,3.11094987412
40690,7.87283617503,7.18084058119,4.95341645369
36087,2.94443897917,3.13567984017,4.95610083791
68563,4.40671924726,4.45549983332,4.95701724911
62840,3.33220451018,2.92569644693,4.9400101483
13518,7.10085190894,6.37582519068,4.96447467209
16863,6.52356230615,6.36536382217,4.99302525092
29636,4.90527477844,3.85981026631,4.94685892582
39143,6.36302810354,6.20223021592,4.98943798197
81045,4.34380542185,3.93331614986,4.02149559457
31636,3.63758615973,3.10483943122,4.93981632986
80092,3.95124371858,3.85496944384,3.48243920611
8274,1.79175946923,2.39862147385,3.11103398974
45714,6.10255859461,6.63409308836,4.94690717597
1078,3.97029191355,5.6085402165,3.51478127492
69812,2.48490664979,2.95196183015,4.91597837843
48822,2.99573227355,2.2292816463,3.09599995713
43902,3.13549421593,2.85222676778,3.48265797954
72839,3.58351893846,3.86048452649,4.91189133373
6888,2.30258509299,2.39185801722,3.45248772451
27724,5.9026333334,5.9131627872,3.59436194511
34913,2.7080502011,2.16204518209,3.14813361499
39982,3.55534806149,3.49796615346,3.13869542006
46849,3.78418963392,3.87555703174,3.53426502565
31074,2.30258509299,2.48598816047,3.47845900404
82638,2.48490664979,2.54839899371,3.13973438546
4888,2.8903717579,2.56723776696,3.06903236447
79261,4.81218435537,5.57582893483,5.00287793987
67463,2.94443897917,2.88898176685,3.50738669637
16041,4.86753445046,4.35201415228,3.27889022492
73073,4.02535169074,4.02681420191,3.02261105374
28057,2.7080502011,2.85979257688,3.45525195445
77221,2.48490664979,1.8613626204,3.02192400035
65726,2.3978952728,2.36378440465,4.97605949747
15439,2.99573227355,2.85371973265,3.47023627913
63668,1.38629436112,2.84242008371,3.5036150792
61385,4.56434819147,4.9186519059,3.51487926954
50373,6.52356230615,6.47017839989,4.93499763256
40419,5.5490760849,4.80023860619,3.1427483105
64403,2.3978952728,2.716545489,2.86508599645
26526,4.07753744391,2.71939887839,3.06787421964
29207,6.14632925767,5.12229759788,4.96217752052
44712,3.58351893846,4.51919892155,3.09840996347
40774,3.21887582487,2.83194299658,3.51030912906
41092,5.85220247977,5.17539832896,5.06306606655
13495,6.39359075395,5.92768278629,4.95733123322
36436,2.07944154168,3.06294755537,3.50979243384
45471,3.09104245336,3.26501546089,3.44449723009
65459,4.5538768916,4.24750588267,4.94274185264
61787,2.8903717579,2.84080597441,3.12796090522
28785,7.05961762829,6.17819753643,5.07494425154
28682,7.19142933004,6.66259097648,3.76266046341
4311,4.21950770518,3.37003649373,3.50268452428
72877,4.54329478227,4.53047753608,3.53089071642
84049,5.40717177146,6.30234582789,4.93603936323
14176,4.39444915467,4.81032561147,5.07149102085
61995,4.4188406078,4.42236102055,4.94175290345
15886,1.09861228867,1.68337997013,3.02461768123
66544,2.7080502011,3.58642685795,5.00151850739
32395,3.55534806149,2.84060828788,3.49240859017
53940,3.25809653802,2.8267233886,3.10568161477
46197,6.22455842928,6.52845267045,4.99902129621
22366,3.40119738166,2.73874372073,3.50316843535
49776,4.86753445046,4.29083073148,4.95148957597
83615,6.34212141872,6.72188659465,4.9180609281
5138,3.87120101091,3.74377543375,5.12677263053
86158,3.55534806149,3.35355192461,3.10398279211
27411,5.08759633523,4.98981192087,3.65800404563
11503,1.38629436112,1.95676330704,3.10541439977
43971,2.19722457734,2.27495695739,4.89960321613
70499,6.45047042214,6.58839350542,4.9431001719
21239,1.60943791243,3.27887318517,3.51352222553
7284,3.98898404656,3.91114188595,3.16944338874
47923,4.48863636973,5.02807635109,4.93631391503
82071,1.60943791243,2.73174113062,4.93930171196
71383,2.83321334406,3.67387155827,4.96502970914
48529,1.79175946923,1.60948808297,3.05286000928
19934,3.89182029811,3.74595761647,3.10086655819
79273,3.89182029811,4.83693383763,4.96796712606
30656,5.50938833663,5.93315947655,3.65068585482
19064,1.94591014906,3.43188581332,3.10647086592
49087,2.30258509299,1.63538398275,3.10729047716
80800,4.77912349311,4.41553222208,3.22194116144
37431,3.09104245336,2.74149475812,3.08836875425
49140,2.83321334406,2.12864213331,3.59478467148
24001,2.30258509299,2.26130945403,3.16429476366
83576,5.03043792139,5.43356180885,4.93854798341
27018,4.53259949315,3.36692254526,3.1264398031
59893,3.87120101091,3.59122273115,3.64047692829
33961,2.3978952728,3.27619621331,4.98234277158
38616,6.89770494313,6.40055930882,3.52028084552
31973,0.69314718056,1.60111028469,3.1181366945
66503,6.10031895202,6.36568349668,4.90994585517
50686,3.33220451018,2.9702090097,3.49670981206
1585,2.56494935746,3.48015410775,3.08542958343
63933,0.69314718056,2.85768817429,3.50132986143
45264,2.63905732962,2.87567953787,3.05132905541
35477,6.50876913697,5.99199585397,3.79060693897
35461,6.05208916892,5.52999740744,3.51286507217
40474,5.94017125272,5.47061968776,5.21380258442
37633,5.53338948873,4.81178786256,3.50420581922
2086,4.31748811354,5.01488737817,3.53794502585
3921,3.43398720449,3.25038807652,3.13915734837
29473,5.87493073085,4.70205897979,4.9840140341
56823,3.7135720667,2.96980231608,3.12674688167
25858,4.99043258678,3.84383788848,4.03390638344
14381,5.89440283426,5.34250912996,3.53122059138
69743,3.4657359028,3.48005862808,3.02647336045
58557,2.83321334406,3.45535204032,4.92996457671
37934,4.80402104473,4.2873614852,4.92575021491
45409,7.17625453202,7.63222428284,5.1987000831
18641,1.60943791243,4.2169745821,3.06765213231
46768,6.52356230615,6.47511951563,3.49104705527
58013,6.89871453433,6.64239523768,3.10911986829
72282,5.31320597904,5.58948793559,4.92518541273
58647,0.69314718056,2.49237513164,3.11057673312
52064,2.07944154168,1.72089089114,3.10360429087
63140,3.17805383035,2.689534439,3.5459947715
81038,7.27517231945,7.11558144302,3.5238163209
46780,5.0106352941,5.08894616693,3.57462439649
16329,2.3978952728,2.51617745852,3.10994334928
8857,3.25809653802,2.4002552706,3.13993971902
63152,4.90527477844,4.45470216872,3.99965674538
84181,5.59098698051,6.14398981402,5.07461708053
4478,5.57215403218,4.49481236655,5.00441194366
45628,7.4289271948,7.68822821814,5.13728286301
9068,5.36597601502,4.32550937375,4.94938413548
36452,3.82864139649,4.61588902981,3.68183190035
16474,6.63331843328,6.17677861528,3.44338362512
45517,2.07944154168,2.492045155,3.42015395205
43518,4.31748811354,3.7495478059,3.13137491133
31415,1.38629436112,2.13958308736,3.51177980775
17093,6.95463886488,6.7203071319,4.9293361037
77918,3.95124371858,3.26259473211,4.97218154167
81630,2.7080502011,3.2688306832,4.95424216462
77713,4.65396035016,4.06406360612,4.94122253577
69284,1.38629436112,2.87901015405,3.48925787334
6331,6.09356977005,5.54858979555,4.97852133618
51329,1.38629436112,1.57874042357,3.41681942957
41163,4.80402104473,4.23403325143,4.94814630645
23816,6.56385552653,5.72503610643,5.22507652902
77712,3.21887582487,2.49043983673,3.12138417949
77028,5.17048399504,4.80822759767,4.94541322025
40042,1.60943791243,2.32503487859,2.85524147973
18531,3.7135720667,4.93674249423,4.90649887464
68638,2.07944154168,2.59969229834,3.0760040196
64412,5.86646805693,6.26106310848,4.96441527149
92381,5.89440283426,6.62937250079,4.95728906714
16654,2.3978952728,2.90444235038,3.50726289526
5403,4.31748811354,4.03988865448,3.14385079597
34805,3.78418963392,2.95344270604,3.17127947931
61733,2.7080502011,2.76936053035,3.08714026048
44524,3.33220451018,4.03466595484,3.51625287025
13009,1.60943791243,1.91606891444,3.49184050969
28826,2.3978952728,1.58745150319,3.10101915461
28536,1.09861228867,1.58797356807,3.07311539638
39180,1.09861228867,2.70786946763,3.10727331009
37932,4.09434456222,3.3769750597,3.504732708
54581,4.07753744391,3.3658262906,3.08959874166
73329,2.8903717579,2.78934163548,3.54105333329
53879,2.83321334406,3.10325481826,4.91290806437
45562,3.68887945411,3.80301447112,3.50512580181
51914,2.48490664979,2.02404833418,3.0837348251
9440,5.53733426702,4.14855995059,3.96574407359
73659,5.56834450376,5.1191772753,3.11355374799
7243,3.87120101091,3.76862601316,3.50993880162
55251,8.68575383296,8.24268603646,4.03326469483
22219,5.6058020663,4.63763721821,4.94258063235
33950,3.4657359028,4.0005032143,4.96129575787
77578,2.83321334406,2.27568263086,3.50821048559
69189,3.78418963392,4.33905542631,3.66575071197
28319,5.19295685089,4.5224338159,3.77545955474
35830,2.19722457734,1.87463197045,3.10796021235
70908,2.07944154168,2.20124260925,3.05596214933
75518,5.94279937513,6.62314580938,4.99878394458
21009,5.8550719222,5.98137380995,4.95680870292
25396,6.21460809842,5.79727441815,5.04061774308
53434,2.7080502011,2.75866219933,3.10595106151
86726,6.64118216974,6.92982657977,4.99253774551
3037,1.60943791243,3.88580634884,3.0986303871
41014,3.61091791264,3.02201967772,3.50533535495
4603,3.66356164613,2.9757891321,3.50143095066
4466,1.38629436112,1.65049141787,3.10522203848
38476,4.64439089914,4.08278908869,3.43183476556
42879,3.82864139649,3.68407060059,3.5151175465
27518,3.25809653802,3.37325426489,3.49925866095
58246,4.59511985013,5.03267042445,4.97496184145
58573,2.3978952728,2.87664571436,3.07390595791
66002,5.66296048014,5.2727525562,4.94752892007
5137,4.70953020131,4.24284038122,4.9887274109
38719,4.3040650932,3.8820085798,4.9278696272
80565,5.07517381523,5.19636464514,5.0239823572
5171,7.74975340627,7.01531665534,5.01860751897
56808,5.19295685089,4.76159174375,3.13847958958
54885,4.2341065046,3.75963498371,3.46665637703
28831,2.83321334406,1.80593411667,4.94955258348
52620,3.40119738166,4.14187991622,3.51242640583
48790,1.09861228867,1.37983159523,3.49622369477
63961,0.69314718056,2.85561564418,3.49964638405
84189,7.66949525101,7.73281954054,5.00509535408
13104,7.76004068088,6.55536394333,4.96078300762
32937,4.74493212836,4.39977858219,3.53616329461
28890,2.99573227355,1.90073745761,3.03050728996
40430,3.21887582487,2.88360873177,3.13243165577
12803,3.13549421593,2.69872023555,3.11698005062
86473,2.83321334406,2.96124335091,3.14419275464
13302,5.82600010738,5.00868971198,3.3067822724
12710,2.94443897917,2.66769215817,3.52363067732
26470,3.85014760171,2.42998910911,3.13181719368
24658,2.48490664979,2.88524101866,3.10677475035
4980,7.0021559544,6.35953872908,5.1101579384
76942,6.9650803456,6.99978857977,5.00702244511
70055,3.68887945411,3.57105990273,3.50458824002
46049,4.8283137373,5.26249033637,4.95613307029
58722,2.07944154168,2.7333112392,3.04908433912
65547,2.3978952728,2.30776993822,3.50430314738
73510,6.30444880242,6.05232203433,5.01609805022
71368,6.59167373201,6.78610903337,3.53844707412
30096,3.17805383035,3.16073932899,3.08013065359
71070,5.22035582508,5.12955891538,3.9942405426
35301,5.25749537203,4.60986062356,3.49543879424
64306,4.70953020131,5.04005690352,3.12000020026
27940,1.09861228867,2.39835780934,3.49635295198
13339,4.5747109785,4.06259902266,3.99798299227
70380,3.295836866,3.12440222271,4.92935215725
69200,3.4657359028,4.02987089146,3.51023133277
2585,2.8903717579,4.96213739737,3.08930977342
44076,2.3978952728,2.19406765565,2.85237954047
16940,2.94443897917,3.19515644672,3.15251963129
51672,5.37989735354,4.95135898386,4.99225762784
5212,5.28320372874,4.87162762749,4.90174962993
52309,4.31748811354,4.17562871657,5.01026046064
86476,4.8283137373,4.452967277,4.94895640544
9657,4.82028156561,3.52105774207,4.92716515534
34083,4.7621739348,5.16843431723,4.99966700177
55731,4.5747109785,5.03144238539,3.5083014167
22267,4.67282883446,3.4892130553,3.07495854696
36391,3.76120011569,4.72235581565,4.92680203719
55088,3.21887582487,3.57113089022,3.07448712426
29911,5.91620206261,5.01483316832,3.99759161227
4730,6.27287700655,5.04251916527,4.94380676959
22329,1.60943791243,1.71935908252,3.48550026351
56200,1.94591014906,2.73782551646,3.10791948652
29944,6.82979373751,6.11626871124,3.43538412104
64598,5.33271879327,5.70994170437,3.54889384556
24334,5.12989871492,4.66085599784,3.56723362045
70773,4.38202663467,4.29008793087,5.09290176483
65163,1.60943791243,1.75812855832,3.11593588919
27276,3.80666248977,3.54997564225,3.53992604399
72769,1.60943791243,2.27988848955,3.50393117345
7777,3.73766961828,4.45973567776,4.94071077498
10450,4.40671924726,3.55379890742,3.11071997983
56677,2.07944154168,2.02323899333,3.06444900826
30952,3.40119738166,3.90176559021,3.51284126879
75695,1.60943791243,3.38816901335,3.09584030543
29650,3.33220451018,2.19624295521,3.14439180924
29910,1.79175946923,1.63733256714,3.51330283009
92842,6.5610306659,7.17760816457,5.21960686545
18909,4.21950770518,5.57058314136,3.5062917853
49647,4.77912349311,4.19731481722,4.95586426466
24962,1.60943791243,1.93640276713,3.50891711947
37686,3.09104245336,2.47889136858,3.51509554713
59270,1.60943791243,2.21475962065,3.09289514941
40089,3.09104245336,3.2807616524,4.9398913558
43261,3.13549421593,2.99842210214,3.11975233001
66940,2.56494935746,2.73713884683,3.0657553141
40188,5.11799381242,4.46022623109,3.53181367241
74782,3.4657359028,3.5259372436,3.12113595336
86427,1.38629436112,2.83637330261,3.46663224179
45936,3.43398720449,3.46640115961,3.1346902064
78382,4.33073334029,3.86200985668,4.98432615713
5638,1.79175946923,2.45621546936,3.10496752328
25460,7.50878717063,6.8773007846,4.02771386336
89076,3.66356164613,4.40570325333,4.86496744017
36036,2.83321334406,2.29077170088,3.08097713136
68210,2.99573227355,2.86386002645,3.62980960948
11984,6.2085900261,5.24582536036,4.97244123826
17833,3.33220451018,3.02640579253,3.65449876987
76925,4.72738781871,4.27569504252,3.57175979019
11286,5.82304589548,4.88983269857,4.93184528949
46472,4.26267987704,4.51917381204,3.54147475176
76572,1.09861228867,2.46228745665,3.0807530418
45428,2.19722457734,2.87758305275,4.90132111424
70585,6.49677499019,6.64107677742,5.02424989013
63608,3.21887582487,3.4917309038,3.09523475801
31141,3.40119738166,3.08141485966,3.12858654344
83680,3.73766961828,4.70132112631,4.94813313645
70899,3.98898404656,3.597765922,3.43593334414
67243,5.46806014114,5.37059236982,3.61269340962
75566,3.33220451018,4.34478546016,3.12035261786
74050,6.05208916892,5.56388248098,3.52226701733
77295,4.2341065046,3.42310977513,3.11536487834
19207,3.04452243772,4.0137604096,3.48866520388
30143,5.66296048014,5.85292642454,4.99101926552
88500,4.54329478227,5.20500362063,4.97543372467
92785,5.51745289646,6.19841058676,5.20826751913
41607,0.69314718056,2.35539452091,3.09011936999
1975,3.13549421593,3.82396889281,3.50209859089
24051,5.82894561761,5.02713375707,4.94330692975
8524,3.36729582999,3.12554079053,3.0649932054
81652,7.14440718032,7.50355316538,3.52356126035
40413,4.07753744391,3.61535996591,3.44574908779
64663,3.78418963392,4.21215058336,4.98787732254
42244,4.34380542185,5.5197802977,4.96045312804
9575,5.58349630878,4.19772184696,3.519282938
82578,5.1059454739,5.02547725728,3.28050395854
6694,4.24849524205,3.61716807421,3.57234934181
50445,7.29165620917,7.59017595086,3.52235703697
51813,3.295836866,2.63765467386,3.04859829344
44665,5.36129216571,6.26069813575,4.99073530877
67323,4.14313472639,3.75953288559,3.15129536738
27011,2.77258872224,1.9337904318,3.10469478146
5578,4.73619844839,4.49580975149,3.52924061849
57980,4.2341065046,3.8638087273,3.5218727511
78641,2.48490664979,2.94876451167,4.96029933834
28033,6.23441072572,6.22982666532,3.55986894789
61925,3.58351893846,3.57056298129,3.49816835891
16046,6.30809844151,5.96584421036,5.09103296658
15034,4.46590811865,4.12633215059,3.47501567345
28443,1.94591014906,1.70797704665,3.08680301349
64680,2.07944154168,2.27319356977,3.50930406993
16954,5.61312810639,5.39347030816,3.21142091286
72727,4.26267987704,4.35620658656,3.10753560975
49159,0.69314718056,1.36710156639,3.52193849072
29816,3.40119738166,2.62766326837,3.10034902984
44428,5.57215403218,6.10198328136,3.5788812955
68117,5.62762111369,5.38613755234,3.22134545142
5934,7.16703787691,6.57227374095,5.06966818523
76988,3.21887582487,2.96039621128,3.52637940655
36082,4.21950770518,4.18146320047,3.76538523607
29586,4.33073334029,3.00378797634,3.50740652983
75828,1.94591014906,3.6070723034,3.49377211239
2946,4.62497281328,6.11260412785,3.23165374817
7272,4.00733318523,3.92131377339,3.12803620724
72039,4.94875989038,5.25147835723,4.97254923037
1593,1.79175946923,2.92157082368,3.50405231456
54329,4.07753744391,3.64093458833,4.99575899411
62988,4.4188406078,4.20576027742,5.09142164967
65769,1.79175946923,1.84333287046,3.08113507293
89880,6.55819780281,7.15160659102,4.00281972134
18770,2.07944154168,4.3290131912,3.49718093737
7687,2.83321334406,3.34499887281,2.85187222217
45131,6.3350542515,7.04416735975,5.2003147913
3825,8.19090888118,7.06159337422,4.98111657585
17298,2.99573227355,2.80584602288,3.07067843251
3416,8.71882705924,8.07494799802,4.94826954584
81667,3.17805383035,3.52237047283,3.4866250269
70093,4.5538768916,4.61588775992,3.11186085242
49248,5.86646805693,5.17667548527,5.06043417914
57381,2.94443897917,2.33732302742,3.11145485756
81602,2.56494935746,2.96374480263,3.06994953286
5218,5.07517381523,4.46675320034,3.54130858196
60896,5.54517744448,5.98933752755,4.98697732159
13041,3.52636052462,2.97997330426,3.29597748362
36405,3.40119738166,4.11957662614,3.49525648189
51206,3.61091791264,2.85806223671,4.92002707461
89044,4.14313472639,4.67569008336,5.0765000695
29726,3.58351893846,2.78478294129,3.14446091299
10082,2.48490664979,1.63455357564,3.59056197236
70906,2.63905732962,2.62961852258,3.46970333757
10737,4.7184988713,4.16440059425,4.9517100744
12815,4.5747109785,4.11503087774,3.28968275852
32376,1.38629436112,1.58890885635,2.85639311156
59415,4.9558270576,5.00790707992,4.94181276957
57878,4.59511985013,4.23607447366,3.4979379574
75729,7.13249755166,7.89683210122,4.94352247186
77206,4.91265488574,4.30962511664,4.95484928457
25814,3.09104245336,1.94200383795,4.94654594015
64128,2.77258872224,3.6226882658,3.50207164302
24431,4.54329478227,4.84597435951,5.21251070119
87323,7.02464903045,7.68593767499,5.13487540039
28761,4.7184988713,3.70276082541,5.21622676653
82986,5.21493575761,5.58577545708,4.92826144989
9727,8.6117758339,7.66141704121,5.05381404077
31387,4.61512051684,4.37954818439,3.09592996079
56243,3.93182563272,3.8872972077,3.50669311547
4322,6.57786135772,5.35674476323,5.04878005292
32997,6.38687931936,6.20433712199,4.00595395312
4137,7.4747721824,6.3843030371,5.08821200236
49551,6.65415252018,6.3129017353,4.99794236152
32441,2.83321334406,2.22858328467,3.03596362185
34122,4.18965474203,4.326667119,3.51162495931
92841,6.4754327167,7.04301461123,5.06099719645
46121,7.14203657471,7.26776252509,5.03401533848
23949,5.73009978297,4.79416110787,3.78838554807
8567,6.99117688712,6.48273096756,4.99572554129
36262,4.56434819147,5.1360630831,3.50523621209
53939,2.94443897917,2.83677739521,3.51775478984
19522,2.3978952728,3.26513132142,3.48848336397
66541,4.29045944115,4.04001709761,3.14291902489
27426,3.91202300543,3.88336571179,3.09545094392
14768,4.51085950652,4.3046728046,3.11227640829
51852,1.60943791243,1.60765788127,3.47752839971
27890,7.19293422122,7.25818802603,4.97462233392
12154,2.94443897917,2.33831173684,3.47133721294
77832,3.7135720667,2.94949661002,3.62059222491
45215,5.43372200355,6.01016181043,3.17318536558
65684,3.52636052462,2.90202012881,3.59713127011
9515,2.48490664979,1.60549646655,3.50598909415
33393,2.30258509299,3.28527601123,3.10524299716
70144,3.4657359028,3.27883377122,3.13659096207
29071,6.06145691893,5.13719913679,4.9535419629
15066,5.66988092298,5.00646989097,3.0769157687
10601,3.4657359028,3.07047367574,4.97195750007
24331,2.07944154168,2.77003513066,3.50515734449
92683,2.77258872224,5.25159730062,4.94335276517
29956,4.66343909411,3.85421555087,3.09816626621
16163,1.38629436112,1.81080177819,3.49910215121
87051,3.40119738166,3.9459441774,3.50271926587
8989,4.5747109785,3.68601673989,4.95356737029
52215,3.87120101091,3.62792041417,4.92349350025
7847,6.42162226781,6.174279642,3.53566096871
26101,2.56494935746,1.59017268266,3.07359822458
73925,6.20657592672,5.90674861798,4.95553252319
22404,2.19722457734,1.90570491861,3.10381038475
69676,4.89034912822,5.13617705807,4.94920374036
4873,3.04452243772,2.62565864618,3.02121047488
39930,6.39024066707,6.09845758301,5.07089510422
67787,4.85981240436,4.46537718847,3.52868342171
9667,1.38629436112,1.18542823191,3.10146965394
85935,4.1743872699,4.23062479373,4.98120120015
35836,6.90173720666,6.29726128976,3.0967278094
37941,5.65948221576,5.1480570614,4.98427145662
54080,2.30258509299,2.35982253235,3.5189120702
50973,2.7080502011,2.53509266301,3.56082180088
58615,4.43081679884,4.6810537381,3.123584584
33623,2.07944154168,2.9009211231,3.48413789859
62802,5.48063892334,5.34001146542,4.93901125469
4550,5.25227342805,4.1555932203,3.27975396608
879,5.13579843705,7.8522455402,3.51466867855
16952,3.04452243772,3.35781133202,3.53343309501
41599,3.55534806149,3.76349572992,3.64774836952
3552,4.75359019111,5.09510402005,3.48836268924
7637,5.23644196283,5.00240448023,3.98094705804
16392,1.94591014906,2.31909277311,3.07366971922
40211,5.34710753072,4.79448870295,4.99109240009
7314,3.73766961828,3.70445432751,3.53185619108
15822,1.79175946923,2.07920683213,3.45485026172
71050,5.1059454739,5.14384067723,5.0358759759
34389,6.90274273716,6.63766176596,3.26302367738
39017,5.06890420222,5.20455918459,5.10308721377
48320,2.07944154168,2.12451693255,4.93841260178
14217,4.7184988713,4.85209375501,3.58846365089
1571,3.89182029811,4.73239725147,3.46993206045
8522,2.7080502011,2.6712053905,2.86266645811
70494,1.60943791243,1.97475430409,3.02698570415
30033,6.28039583896,6.16886402598,3.5783158701
67365,3.68887945411,3.44976490958,3.48447611267
61073,3.36729582999,4.01506582338,3.48863017683
4020,4.70048036579,4.47989808665,4.90576192627
83569,3.98898404656,4.86092976774,4.94188876016
91702,3.80666248977,5.80051405997,4.97283074889
32976,7.03702761469,7.06003160567,4.96696335381
87840,1.94591014906,3.69170436896,4.90114065573
62339,4.06044301055,3.84637654167,3.49741089543
33674,0.69314718056,2.57555726398,3.09785830201
76072,6.05443934627,6.17325001909,4.12640155106
7210,1.79175946923,2.61541490872,2.88046708335
2327,4.14313472639,4.87579067814,3.10518833318
71595,3.85014760171,4.36848848561,3.49386372799
34415,5.79605775077,5.68111564633,4.02012364573
74562,6.18414889094,6.17436032955,4.95875774897
75782,0.69314718056,3.25515835271,3.48633264412
14966,3.43398720449,3.12674219409,3.14814298706
46589,3.33220451018,3.4213847749,3.07987358592
7932,6.93439720993,6.68103181701,4.97255656761
79118,5.87211778948,6.35455821389,5.01032401635
27084,5.56068163102,4.50791754598,3.48624247932
9712,3.13549421593,1.77924416283,3.09823957692
35606,7.10660613773,6.59191483789,3.99048072971
48358,4.85981240436,4.63593925044,3.14766663696
36231,4.83628190695,5.36544376541,3.06233493645
38586,2.56494935746,2.44354065597,3.49812113965
13940,4.65396035016,4.79329007251,3.16116668093
67020,4.56434819147,4.32690334274,3.4818230108
64611,0.69314718056,2.28793531306,3.08990494458
37477,4.89034912822,4.27000575078,4.95892121256
67838,6.20455776257,6.15296070089,5.02104809699
75702,1.94591014906,3.60140575046,3.46221482517
67708,4.46590811865,4.06754726067,3.13746464937
32673,3.33220451018,2.78387549891,3.48344798678
8765,4.89034912822,3.90570274501,4.95259398313
8932,1.60943791243,1.60849372388,3.48160444212
19592,3.04452243772,3.6809572781,3.47181363584
71151,1.79175946923,2.470807492,3.01218976307
38443,4.35670882669,3.92373175291,4.90433245574
33904,4.4188406078,4.91316822419,4.95093594041
28080,4.70048036579,4.69075693627,4.9285925903
39251,3.97029191355,4.20886268968,5.01497108149
35370,6.70808408385,6.29211918031,5.03354413667
64507,5.31320597904,5.82631386745,5.08564305103
2672,6.10924758276,7.6737668556,3.60200029548
1190,5.69709348651,7.5730802691,3.27226310881
2076,2.63905732962,3.49488023203,3.41241809429
40781,2.30258509299,2.2917612287,4.94726051727
66354,2.56494935746,3.4232114396,5.05520778278
16109,3.04452243772,2.68402735212,3.1322823873
74798,3.63758615973,3.67715012746,3.50759490086
28460,1.38629436112,1.63805775111,4.90879073473
66187,3.63758615973,3.54469626009,4.87041269082
24063,5.38449506279,4.55211666264,4.96265966775
28967,4.53259949315,3.24093651823,3.55028680023
10198,4.54329478227,3.6999216272,3.62190992073
4444,2.30258509299,2.03630904221,3.19914340698
26909,1.09861228867,1.57727251654,3.02416554275
43392,4.04305126783,3.39955277864,3.17307357587
72474,4.20469261939,4.42031996035,3.18251161159
25607,4.65396035016,4.07200579603,3.49486601371
70124,1.60943791243,2.10101758739,3.07832388706
15867,3.17805383035,2.82276931285,3.52007950493
76327,4.68213122712,4.89866597977,4.87467746569
73726,7.98922140882,7.44830662537,5.1131079818
20571,2.19722457734,2.72380486286,3.08020079503
17827,4.74493212836,4.25522443923,4.00071586755
92215,4.99721227376,6.40338917144,4.9250384508
51455,3.97029191355,3.00454547346,3.55497185237
10699,4.11087386417,3.56324789365,3.97762796721
81230,7.42297125105,7.24893711747,5.22173293528
34504,3.25809653802,2.90768412629,3.04763798725
61303,3.52636052462,4.33815461111,4.92650334098
74766,1.79175946923,2.63576295149,4.94999284442
19265,3.25809653802,4.13922802059,3.07189144188
9214,6.86797440897,5.90757349673,4.9588978622
2903,5.31320597904,7.01911080065,3.13908285808
59729,4.98360662171,4.97336570252,5.02205142089
66755,3.87120101091,3.82038361353,5.01857655305
72813,1.60943791243,2.27910655235,3.49795621752
70917,3.04452243772,2.90665472033,4.97066736204
75462,2.07944154168,3.7742311839,3.02125116942
33991,2.19722457734,2.95378151768,3.49145111854
82727,5.71702770141,6.03773817123,4.97412983581
38155,5.75257263883,5.31193900678,5.00139295185
82950,2.77258872224,3.58012062662,4.94984384219
82830,3.17805383035,3.48760554561,4.94081655962
86655,1.60943791243,2.66034281743,2.85365911053
3332,4.12713438505,5.25442011095,3.14228535857
62025,4.04305126783,3.81900036926,3.51746659819
39264,5.24702407216,5.17218283721,3.53635019566
20695,4.91998092583,4.63915296487,3.51333282117
50352,3.21887582487,3.44764934929,3.54808654326
35968,4.77912349311,4.04372186828,3.14674625744
16279,4.12713438505,3.56923556994,3.06949779086
22261,4.14313472639,3.14702538032,3.49702938213
11184,7.75319426988,7.20738317032,5.06622538651
73038,4.75359019111,4.81931185911,3.99718092174
11765,3.87120101091,2.96654342685,3.1081561831
42794,4.35670882669,4.70250376352,3.09262575957
32268,6.18414889094,5.77452083804,3.51704813834
9680,6.42324696353,5.21193519523,4.94334066676
27435,4.69134788223,4.76122979384,4.99215915975
14512,3.7135720667,3.62389314277,3.50993975536
64880,4.36944785247,4.08217822637,3.50561015402
68987,5.01727983681,5.59291858818,4.90994636253
36004,1.60943791243,1.66259151223,3.0041569933
82009,6.30991827823,6.17213992942,3.22101510474
73578,3.17805383035,2.86902878318,3.07226108577
